id,image_path,text,headline,date,label (true = 1 / false = 0)
ID0270,C:\Users\A S U S\Downloads\Health Images\Images\270.png,"As the presidential election in Sri Lanka is expected towards the second half of the year, social media platforms are inundated with a deluge of survey results claiming to gauge public opinion. However, a significant portion of these purported surveys are fabricated and false, adding to the confusion surrounding the electoral landscape. The proliferation of misinformation underscores the challenge of discerning genuine public sentiment amidst the noise of digital platforms, raising concerns about the integrity of the democratic process and the influence of misinformation on voter perceptions. ","Viral Infographic Claiming Survey Results of SIS Over  Sri Lankan Presidential Election Is Fabricated, Not Real!",4/17/2024,0
ID0271,C:\Users\A S U S\Downloads\Health Images\Images\271.png,"As the presidential election approaches in Sri Lanka, social media platforms are inundated with posts aiming to promote anticipated candidates as well as posts seeking to tarnish their reputation. These posts constitute part of vigorous campaigning efforts, with supporters advocating for their preferred candidates while detractors seek to undermine their opponents through various means of online communication.","No, Anura Kumara Dissanayake Does Not feature on Time Magazine Cover!",4/11/2024,0
ID0272,C:\Users\A S U S\Downloads\Health Images\Images\272.png,"As Sri Lanka prepares for major elections, an unsettling atmosphere prevails as misinformation proliferates across social media platforms. This influx of false information has created seeds of doubt in the general public, casting suspicion on the legitimacy of the impending electoral process and even raising questions about whether the elections will take place at all. 
Against this backdrop, a purported statement linked to President Ranil Wickremasinghe went viral, creating further doubts over the possibility of elections. ",Did The President of Sri Lanka Say That No Election Will Be Held Until the End of the IMF Program? Find out the facts…,4/2/2024,0
ID0273,C:\Users\A S U S\Downloads\Health Images\Images\273.png,"Iran’s late President, Ebrahim Raisi, has been buried in his hometown of Mashhad, four days after being killed in a helicopter crash. The 63-year-old hardline cleric was buried in the shrine of Imam Reza, a prominent figure in Shia Islam. Large crowds gathered in one of the city’s main streets before of the ceremony. Following this, an image of a massive crowd gathered on the streets is going viral on social media with a claim that it shows the funeral procession of Iranian President Ebrahim Raisi.
The caption of the post states, “West says Raisi was unpopular in Iran. I saw millions of people at his funeral.”. ",2020 image shared as recent visual from Iranian President Ebrahim Raisi’s Funeral ,5/29/2024,0
ID0274,C:\Users\A S U S\Downloads\Health Images\Images\274.png,"Recently, President Ranil Wickremesinghe met with Elon Musk in Bali, Indonesia, while attending an international summit. Following this meeting, there has been a surge of social media content discussing Elon Musk’s Starlink service and the potential for its introduction to Sri Lanka. However, much of this information is misleading, with various unverified claims and speculative details circulating widely. ",Starlink Pre-Orders in Sri Lanka Began Years Before President’s Meeting with Elon Musk,5/28/2024,0
ID0275,C:\Users\A S U S\Downloads\Health Images\Images\275.png,"Sajith Premadasa, the opposition leader of Sri Lanka, has announced his candidacy for the upcoming presidential election scheduled for the end of this year. As the election approaches, there has been a noticeable increase in misleading and false information targeting him on social media. These disinformation campaigns seem to be strategically aimed at undermining his credibility and electoral prospects. ",Sajith Premadasa Did NOT Say Smoking Causes Cirrhosis,5/21/2024,0
ID0276,C:\Users\A S U S\Downloads\Health Images\Images\276.png,"Sri Lanka has been steadily recovering from the most severe economic recession in its post-independence era, achieving tangible and relative stability. However, this progress is being undermined by misleading social media campaigns that degrade the country’s efforts and misinform the public about the actual state of recovery. ","Since President Wickremesinghe assumed office in July 2022, Sri Lanka has repaid approximately $2 billion in debt.",5/21/2024,0
ID0277,C:\Users\A S U S\Downloads\Health Images\Images\277.png,"Sri Lanka grapples with a significant prevalence of alcohol and drug-related crimes, along with accompanying social and medical issues. Recently, opposition leader Sajith Premadasa highlighted the urgency of reducing these tendencies and advocated for reducing the government’s support for the liquor industry. However, certain media outlets have misinterpreted his stance, leading to confusion regarding his stance on the matter.",Sajith Premadasa’s Stance on Liquor Shops Gets Misinterpreted by ‘Daily Mirror’,5/16/2024,0
ID0278,C:\Users\A S U S\Downloads\Health Images\Images\278.png,"In light of Sri Lanka’s constitutional requirement for a presidential election before November this year, there has been a surge in the circulation of various documents and infographics on social media purporting to depict voter preferences in the upcoming election. However, many of these materials have been identified as either fabricated or false, and many lack the rationale of sampling methods. Despite the proliferation of such misleading content, it remains crucial for voters to discern credible sources of information amidst the noise and misinformation. ",Viral Document Claiming UNHCR Survey on Sri Lankan Presidential Polls is FABRICATED!,5/15/2024,0
ID0279,C:\Users\A S U S\Downloads\Health Images\Images\279.png,"A heated argument erupted between Sri Lanka Podujana Peramuna (SLPP) parliamentarian D. Weerasinghe and NPP national executive committee member Nalin Hewage during a recent TV program. The tension escalated when Weerasinghe accused the JVP of committing massive killings during the 1988/89 era, including his father’s death, to which Hewage responded that many of those killed by the JVP were allegedly involved in criminal activities such as drug dealing and rape. The debate intensified, leading to Hewage leaving the studio mid-discussion. Subsequently, numerous social media posts targeting SLPP parliamentarian Weerasinghe began circulating. ",Clarifying Misinformation Surrounding D. Weerasinghe’s Birth Date and His Father’s Fate During the 1988/89 JVP Insurrection,5/1/2024,0
